slug,startAt,discoveredAt,discovery_lead_seconds,outcome,yesTouched,noTouched,yesFirstTouchAt,noFirstTouchAt,pnl_per_share,yes_actual_ask,no_actual_ask,actual_touch_pnl_per_share,beijing_day,beijing_hour,time_block
btc-updown-5m-1786368900,2026-08-10 13:35:00+00:00,2026-08-10 13:28:09.875000+00:00,410.125,paired,True,True,2026-08-10T13:35:57.160Z,2026-08-10T13:37:21.525Z,0.42,0.29,0.28,0.42999999999999994,2026-08-10,21,20-24
btc-updown-5m-1786369200,2026-08-10 13:40:00+00:00,2026-08-10 13:35:13.631000+00:00,286.369,none,False,False,,,0.0,,,0.0,2026-08-10,21,20-24
btc-updown-5m-1786369500,2026-08-10 13:45:00+00:00,2026-08-10 13:35:13.809000+00:00,586.191,single,True,False,2026-08-10T13:48:51.068Z,,-0.29,0.1,,-0.1,2026-08-10,21,20-24
btc-updown-5m-1786369800,2026-08-10 13:50:00+00:00,2026-08-10 13:45:18.303000+00:00,281.697,none,False,False,,,0.0,,,0.0,2026-08-10,21,20-24
btc-updown-5m-1786370100,2026-08-10 13:55:00+00:00,2026-08-10 13:45:18.539000+00:00,581.461,single,False,True,,2026-08-10T13:57:29.254Z,-0.29,,0.22,-0.22,2026-08-10,21,20-24
btc-updown-5m-1786370400,2026-08-10 14:00:00+00:00,2026-08-10 13:52:32.762000+00:00,447.238,single,False,True,,2026-08-10T14:03:22.936Z,-0.29,,0.01,-0.01,2026-08-10,21,20-24
btc-updown-5m-1786370700,2026-08-10 14:05:00+00:00,2026-08-10 13:56:28.356000+00:00,511.644,single,True,False,2026-08-10T14:09:41.571Z,,-0.29,0.01,,-0.01,2026-08-10,22,20-24
btc-updown-5m-1786371000,2026-08-10 14:10:00+00:00,2026-08-10 14:03:04.265000+00:00,415.735,single,False,True,,2026-08-10T14:12:52.909Z,-0.29,,0.29,-0.29,2026-08-10,22,20-24
btc-updown-5m-1786371300,2026-08-10 14:15:00+00:00,2026-08-10 14:07:18.335000+00:00,461.665,single,False,True,,2026-08-10T14:19:52.687Z,-0.29,,0.01,-0.01,2026-08-10,22,20-24
btc-updown-5m-1786371600,2026-08-10 14:20:00+00:00,2026-08-10 14:11:06.971000+00:00,533.029,none,False,False,,,0.0,,,0.0,2026-08-10,22,20-24
btc-updown-5m-1786371900,2026-08-10 14:25:00+00:00,2026-08-10 14:18:39.995000+00:00,380.005,single,False,True,,2026-08-10T14:26:58.927Z,-0.29,,0.09,-0.09,2026-08-10,22,20-24
btc-updown-5m-1786372200,2026-08-10 14:30:00+00:00,2026-08-10 14:25:04.130000+00:00,295.87,none,False,False,,,0.0,,,0.0,2026-08-10,22,20-24
btc-updown-5m-1786372500,2026-08-10 14:35:00+00:00,2026-08-10 14:25:15.527000+00:00,584.473,none,False,False,,,0.0,,,0.0,2026-08-10,22,20-24
btc-updown-5m-1786372800,2026-08-10 14:40:00+00:00,2026-08-10 14:33:20.429000+00:00,399.571,single,False,True,,2026-08-10T14:41:17.371Z,-0.29,,0.14,-0.14,2026-08-10,22,20-24
btc-updown-5m-1786373100,2026-08-10 14:45:00+00:00,2026-08-10 14:35:28.942000+00:00,571.058,single,True,False,2026-08-10T14:49:56.447Z,,-0.29,0.01,,-0.01,2026-08-10,22,20-24
btc-updown-5m-1786373400,2026-08-10 14:50:00+00:00,2026-08-10 14:40:34.214000+00:00,565.786,single,True,False,2026-08-10T14:51:50.776Z,,-0.29,0.12,,-0.12,2026-08-10,22,20-24
btc-updown-5m-1786373700,2026-08-10 14:55:00+00:00,2026-08-10 14:49:52.055000+00:00,307.945,single,True,False,2026-08-10T14:57:40.590Z,,-0.29,0.15,,-0.15,2026-08-10,22,20-24
btc-updown-5m-1786374000,2026-08-10 15:00:00+00:00,2026-08-10 14:51:21.823000+00:00,518.177,single,False,True,,2026-08-10T15:04:52.666Z,-0.29,,0.01,-0.01,2026-08-10,22,20-24
btc-updown-5m-1786374300,2026-08-10 15:05:00+00:00,2026-08-10 14:56:27.961000+00:00,512.039,single,False,True,,2026-08-10T15:07:30.325Z,-0.29,,0.27,-0.27,2026-08-10,23,20-24
btc-updown-5m-1786374600,2026-08-10 15:10:00+00:00,2026-08-10 15:04:43.355000+00:00,316.645,paired,True,True,2026-08-10T15:12:54.446Z,2026-08-10T15:11:16.737Z,0.42,0.07,0.21,0.72,2026-08-10,23,20-24
btc-updown-5m-1786374900,2026-08-10 15:15:00+00:00,2026-08-10 15:05:34.002000+00:00,565.998,none,False,False,,,0.0,,,0.0,2026-08-10,23,20-24
btc-updown-5m-1786375200,2026-08-10 15:20:00+00:00,2026-08-10 15:10:22.963000+00:00,577.037,none,False,False,,,0.0,,,0.0,2026-08-10,23,20-24
btc-updown-5m-1786375500,2026-08-10 15:25:00+00:00,2026-08-10 15:17:57.741000+00:00,422.259,none,False,False,,,0.0,,,0.0,2026-08-10,23,20-24
btc-updown-5m-1786375800,2026-08-10 15:30:00+00:00,2026-08-10 15:20:10.075000+00:00,589.925,paired,True,True,2026-08-10T15:34:49.851Z,2026-08-10T15:32:52.218Z,0.42,0.29,0.25,0.45999999999999996,2026-08-10,23,20-24
btc-updown-5m-1786376100,2026-08-10 15:35:00+00:00,2026-08-10 15:25:16.443000+00:00,583.557,single,True,False,2026-08-10T15:36:37.047Z,,-0.29,0.29,,-0.29,2026-08-10,23,20-24
btc-updown-5m-1786376400,2026-08-10 15:40:00+00:00,2026-08-10 15:30:15.963000+00:00,584.037,single,False,True,,2026-08-10T15:41:11.978Z,-0.29,,0.2,-0.2,2026-08-10,23,20-24
btc-updown-5m-1786376700,2026-08-10 15:45:00+00:00,2026-08-10 15:38:33.090000+00:00,386.91,none,False,False,,,0.0,,,0.0,2026-08-10,23,20-24
btc-updown-5m-1786377000,2026-08-10 15:50:00+00:00,2026-08-10 15:40:33.637000+00:00,566.363,paired,True,True,2026-08-10T15:53:56.422Z,2026-08-10T15:51:04.117Z,0.42,0.25,0.27,0.48,2026-08-10,23,20-24
btc-updown-5m-1786377300,2026-08-10 15:55:00+00:00,2026-08-10 15:49:45.467000+00:00,314.533,none,False,False,,,0.0,,,0.0,2026-08-10,23,20-24
btc-updown-5m-1786377600,2026-08-10 16:00:00+00:00,2026-08-10 15:50:23.270000+00:00,576.73,paired,True,True,2026-08-10T16:00:24.861Z,2026-08-10T16:04:38.616Z,0.42,0.24,0.02,0.74,2026-08-10,23,20-24
btc-updown-5m-1786377900,2026-08-10 16:05:00+00:00,2026-08-10 15:56:56.580000+00:00,483.42,paired,True,True,2026-08-10T16:09:08.101Z,2026-08-10T16:06:20.080Z,0.42,0.05,0.27,0.6799999999999999,2026-08-11,0,00-04
btc-updown-5m-1786378200,2026-08-10 16:10:00+00:00,2026-08-10 16:00:24.626000+00:00,575.374,single,True,False,2026-08-10T16:14:47.293Z,,-0.29,0.01,,-0.01,2026-08-11,0,00-04
btc-updown-5m-1786378500,2026-08-10 16:15:00+00:00,2026-08-10 16:06:09.104000+00:00,530.896,single,True,False,2026-08-10T16:17:52.676Z,,-0.29,0.05,,-0.05,2026-08-11,0,00-04
btc-updown-5m-1786378800,2026-08-10 16:20:00+00:00,2026-08-10 16:12:44.453000+00:00,435.547,single,False,True,,2026-08-10T16:24:38.058Z,-0.29,,0.16,-0.16,2026-08-11,0,00-04
btc-updown-5m-1786379100,2026-08-10 16:25:00+00:00,2026-08-10 16:15:14.352000+00:00,585.648,single,False,True,,2026-08-10T16:27:36.590Z,-0.29,,0.27,-0.27,2026-08-11,0,00-04
btc-updown-5m-1786379400,2026-08-10 16:30:00+00:00,2026-08-10 16:23:20.767000+00:00,399.233,single,True,False,2026-08-10T16:34:51.998Z,,-0.29,0.02,,-0.02,2026-08-11,0,00-04
btc-updown-5m-1786379700,2026-08-10 16:35:00+00:00,2026-08-10 16:25:10.963000+00:00,589.037,none,False,False,,,0.0,,,0.0,2026-08-11,0,00-04
btc-updown-5m-1786380000,2026-08-10 16:40:00+00:00,2026-08-10 16:33:40.457000+00:00,379.543,none,False,False,,,0.0,,,0.0,2026-08-11,0,00-04
btc-updown-5m-1786380300,2026-08-10 16:45:00+00:00,2026-08-10 16:35:18.734000+00:00,581.266,single,True,False,2026-08-10T16:45:58.580Z,,-0.29,0.28,,-0.28,2026-08-11,0,00-04
btc-updown-5m-1786380600,2026-08-10 16:50:00+00:00,2026-08-10 16:40:11.379000+00:00,588.621,paired,True,True,2026-08-10T16:53:36.204Z,2026-08-10T16:52:36.838Z,0.42,0.28,0.23,0.49,2026-08-11,0,00-04
btc-updown-5m-1786380900,2026-08-10 16:55:00+00:00,2026-08-10 16:45:14.625000+00:00,585.375,single,False,True,,2026-08-10T16:58:55.015Z,-0.29,,0.04,-0.04,2026-08-11,0,00-04
btc-updown-5m-1786381200,2026-08-10 17:00:00+00:00,2026-08-10 16:50:43.874000+00:00,556.126,paired,True,True,2026-08-10T17:04:43.650Z,2026-08-10T17:04:16.300Z,0.42,0.01,0.29,0.7,2026-08-11,0,00-04
btc-updown-5m-1786381500,2026-08-10 17:05:00+00:00,2026-08-10 16:58:51.003000+00:00,368.997,single,False,True,,2026-08-10T17:06:46.527Z,-0.29,,0.14,-0.14,2026-08-11,1,00-04
btc-updown-5m-1786381800,2026-08-10 17:10:00+00:00,2026-08-10 17:03:50.871000+00:00,369.129,single,False,True,,2026-08-10T17:14:16.734Z,-0.29,,0.29,-0.29,2026-08-11,1,00-04
btc-updown-5m-1786382100,2026-08-10 17:15:00+00:00,2026-08-10 17:06:08.862000+00:00,531.138,single,True,False,2026-08-10T17:17:46.986Z,,-0.29,0.29,,-0.29,2026-08-11,1,00-04
btc-updown-5m-1786382400,2026-08-10 17:20:00+00:00,2026-08-10 17:14:29.532000+00:00,330.468,paired,True,True,2026-08-10T17:24:33.408Z,2026-08-10T17:23:57.960Z,0.42,0.29,0.07,0.6399999999999999,2026-08-11,1,00-04
btc-updown-5m-1786382700,2026-08-10 17:25:00+00:00,2026-08-10 17:18:55.297000+00:00,364.703,single,False,True,,2026-08-10T17:26:04.795Z,-0.29,,0.18,-0.18,2026-08-11,1,00-04
btc-updown-5m-1786383000,2026-08-10 17:30:00+00:00,2026-08-10 17:22:39.287000+00:00,440.713,paired,True,True,2026-08-10T17:30:30.988Z,2026-08-10T17:32:45.664Z,0.42,0.2,0.29,0.51,2026-08-11,1,00-04
btc-updown-5m-1786383300,2026-08-10 17:35:00+00:00,2026-08-10 17:25:59.096000+00:00,540.904,single,True,False,2026-08-10T17:38:49.119Z,,-0.29,0.26,,-0.26,2026-08-11,1,00-04
btc-updown-5m-1786383600,2026-08-10 17:40:00+00:00,2026-08-10 17:30:17.738000+00:00,582.262,single,False,True,,2026-08-10T17:41:42.123Z,-0.29,,0.29,-0.29,2026-08-11,1,00-04
btc-updown-5m-1786383900,2026-08-10 17:45:00+00:00,2026-08-10 17:38:39.313000+00:00,380.687,single,True,False,2026-08-10T17:46:20.901Z,,-0.29,0.16,,-0.16,2026-08-11,1,00-04
btc-updown-5m-1786384200,2026-08-10 17:50:00+00:00,2026-08-10 17:44:23.919000+00:00,336.081,single,True,False,2026-08-10T17:52:49.778Z,,-0.29,0.26,,-0.26,2026-08-11,1,00-04
btc-updown-5m-1786384500,2026-08-10 17:55:00+00:00,2026-08-10 17:45:32.108000+00:00,567.892,single,False,True,,2026-08-10T17:58:09.901Z,-0.29,,0.12,-0.12,2026-08-11,1,00-04
btc-updown-5m-1786384800,2026-08-10 18:00:00+00:00,2026-08-10 17:52:44.535000+00:00,435.465,paired,True,True,2026-08-10T18:04:18.519Z,2026-08-10T18:02:18.056Z,0.42,0.27,0.29,0.44,2026-08-11,1,00-04
btc-updown-5m-1786385100,2026-08-10 18:05:00+00:00,2026-08-10 17:57:55.258000+00:00,424.742,single,False,True,,2026-08-10T18:07:42.765Z,-0.29,,0.28,-0.28,2026-08-11,2,00-04
btc-updown-5m-1786385400,2026-08-10 18:10:00+00:00,2026-08-10 18:04:18.291000+00:00,341.709,single,False,True,,2026-08-10T18:14:45.582Z,-0.29,,0.28,-0.28,2026-08-11,2,00-04
btc-updown-5m-1786385700,2026-08-10 18:15:00+00:00,2026-08-10 18:06:43.781000+00:00,496.219,single,True,False,2026-08-10T18:16:10.181Z,,-0.29,0.13,,-0.13,2026-08-11,2,00-04
btc-updown-5m-1786386000,2026-08-10 18:20:00+00:00,2026-08-10 18:12:57.013000+00:00,422.987,single,False,True,,2026-08-10T18:23:30.257Z,-0.29,,0.07,-0.07,2026-08-11,2,00-04
btc-updown-5m-1786386300,2026-08-10 18:25:00+00:00,2026-08-10 18:15:20.250000+00:00,579.75,none,False,False,,,0.0,,,0.0,2026-08-11,2,00-04
btc-updown-5m-1786386600,2026-08-10 18:30:00+00:00,2026-08-10 18:20:13.111000+00:00,586.889,paired,True,True,2026-08-10T18:33:04.087Z,2026-08-10T18:34:03.372Z,0.42,0.29,0.21,0.5,2026-08-11,2,00-04
btc-updown-5m-1786386900,2026-08-10 18:35:00+00:00,2026-08-10 18:27:17.260000+00:00,462.74,single,True,False,2026-08-10T18:38:55.286Z,,-0.29,0.01,,-0.01,2026-08-11,2,00-04
btc-updown-5m-1786387200,2026-08-10 18:40:00+00:00,2026-08-10 18:30:15.314000+00:00,584.686,single,False,True,,2026-08-10T18:43:17.918Z,-0.29,,0.29,-0.29,2026-08-11,2,00-04
btc-updown-5m-1786387500,2026-08-10 18:45:00+00:00,2026-08-10 18:37:54.968000+00:00,425.032,none,False,False,,,0.0,,,0.0,2026-08-11,2,00-04
btc-updown-5m-1786387800,2026-08-10 18:50:00+00:00,2026-08-10 18:40:56.832000+00:00,543.168,paired,True,True,2026-08-10T18:53:40.987Z,2026-08-10T18:53:27.642Z,0.42,0.28,0.29,0.43,2026-08-11,2,00-04
btc-updown-5m-1786388100,2026-08-10 18:55:00+00:00,2026-08-10 18:48:20.318000+00:00,399.682,none,False,False,,,0.0,,,0.0,2026-08-11,2,00-04
btc-updown-5m-1786388400,2026-08-10 19:00:00+00:00,2026-08-10 18:50:36.967000+00:00,563.033,single,False,True,,2026-08-10T19:01:04.394Z,-0.29,,0.23,-0.23,2026-08-11,2,00-04
btc-updown-5m-1786388700,2026-08-10 19:05:00+00:00,2026-08-10 18:59:47.670000+00:00,312.33,none,False,False,,,0.0,,,0.0,2026-08-11,3,00-04
btc-updown-5m-1786389000,2026-08-10 19:10:00+00:00,2026-08-10 19:00:25.867000+00:00,574.133,single,False,True,,2026-08-10T19:14:12.582Z,-0.29,,0.29,-0.29,2026-08-11,3,00-04
btc-updown-5m-1786389300,2026-08-10 19:15:00+00:00,2026-08-10 19:09:52.355000+00:00,307.645,paired,True,True,2026-08-10T19:17:06.958Z,2026-08-10T19:18:42.395Z,0.42,0.16,0.28,0.5599999999999999,2026-08-11,3,00-04
btc-updown-5m-1786389600,2026-08-10 19:20:00+00:00,2026-08-10 19:10:07.460000+00:00,592.54,single,False,True,,2026-08-10T19:23:46.083Z,-0.29,,0.02,-0.02,2026-08-11,3,00-04
btc-updown-5m-1786389900,2026-08-10 19:25:00+00:00,2026-08-10 19:16:57.406000+00:00,482.594,none,False,False,,,0.0,,,0.0,2026-08-11,3,00-04
btc-updown-5m-1786390200,2026-08-10 19:30:00+00:00,2026-08-10 19:23:40.432000+00:00,379.568,single,False,True,,2026-08-10T19:30:21.269Z,-0.29,,0.15,-0.15,2026-08-11,3,00-04
btc-updown-5m-1786390500,2026-08-10 19:35:00+00:00,2026-08-10 19:28:26.407000+00:00,393.593,single,True,False,2026-08-10T19:39:10.438Z,,-0.29,0.29,,-0.29,2026-08-11,3,00-04
btc-updown-5m-1786390800,2026-08-10 19:40:00+00:00,2026-08-10 19:30:15.767000+00:00,584.233,single,False,True,,2026-08-10T19:43:21.730Z,-0.29,,0.04,-0.04,2026-08-11,3,00-04
btc-updown-5m-1786391100,2026-08-10 19:45:00+00:00,2026-08-10 19:39:05.123000+00:00,354.877,single,True,False,2026-08-10T19:48:44.583Z,,-0.29,0.07,,-0.07,2026-08-11,3,00-04
btc-updown-5m-1786391400,2026-08-10 19:50:00+00:00,2026-08-10 19:43:16.034000+00:00,403.966,single,False,True,,2026-08-10T19:53:55.387Z,-0.29,,0.23,-0.23,2026-08-11,3,00-04
btc-updown-5m-1786391700,2026-08-10 19:55:00+00:00,2026-08-10 19:48:09.140000+00:00,410.86,none,False,False,,,0.0,,,0.0,2026-08-11,3,00-04
btc-updown-5m-1786392000,2026-08-10 20:00:00+00:00,2026-08-10 19:52:43.356000+00:00,436.644,single,False,True,,2026-08-10T20:03:30.982Z,-0.29,,0.29,-0.29,2026-08-11,3,00-04
btc-updown-5m-1786392300,2026-08-10 20:05:00+00:00,2026-08-10 19:59:58.591000+00:00,301.409,single,False,True,,2026-08-10T20:08:07.083Z,-0.29,,0.29,-0.29,2026-08-11,4,04-08
btc-updown-5m-1786392600,2026-08-10 20:10:00+00:00,2026-08-10 20:00:27.718000+00:00,572.282,paired,True,True,2026-08-10T20:14:01.314Z,2026-08-10T20:12:35.982Z,0.42,0.28,0.17,0.5499999999999999,2026-08-11,4,04-08
btc-updown-5m-1786392900,2026-08-10 20:15:00+00:00,2026-08-10 20:09:30.642000+00:00,329.358,none,False,False,,,0.0,,,0.0,2026-08-11,4,04-08
btc-updown-5m-1786393200,2026-08-10 20:20:00+00:00,2026-08-10 20:10:16.244000+00:00,583.756,single,True,False,2026-08-10T20:21:57.061Z,,-0.29,0.27,,-0.27,2026-08-11,4,04-08
btc-updown-5m-1786393500,2026-08-10 20:25:00+00:00,2026-08-10 20:20:10.140000+00:00,289.86,none,False,False,,,0.0,,,0.0,2026-08-11,4,04-08
btc-updown-5m-1786393800,2026-08-10 20:30:00+00:00,2026-08-10 20:20:10.241000+00:00,589.759,single,True,False,2026-08-10T20:34:42.329Z,,-0.29,0.29,,-0.29,2026-08-11,4,04-08
btc-updown-5m-1786394100,2026-08-10 20:35:00+00:00,2026-08-10 20:30:13.716000+00:00,286.284,none,False,False,,,0.0,,,0.0,2026-08-11,4,04-08
btc-updown-5m-1786394400,2026-08-10 20:40:00+00:00,2026-08-10 20:30:14.152000+00:00,585.848,single,False,True,,2026-08-10T20:42:28.898Z,-0.29,,0.11,-0.11,2026-08-11,4,04-08
btc-updown-5m-1786394700,2026-08-10 20:45:00+00:00,2026-08-10 20:38:10.068000+00:00,409.932,single,True,False,2026-08-10T20:49:13.833Z,,-0.29,0.29,,-0.29,2026-08-11,4,04-08
btc-updown-5m-1786395000,2026-08-10 20:50:00+00:00,2026-08-10 20:40:23.532000+00:00,576.468,none,False,False,,,0.0,,,0.0,2026-08-11,4,04-08
btc-updown-5m-1786395300,2026-08-10 20:55:00+00:00,2026-08-10 20:48:54.984000+00:00,365.016,single,False,True,,2026-08-10T20:59:08.486Z,-0.29,,0.29,-0.29,2026-08-11,4,04-08
btc-updown-5m-1786395600,2026-08-10 21:00:00+00:00,2026-08-10 20:54:51.205000+00:00,308.795,single,True,False,2026-08-10T21:03:24.858Z,,-0.29,0.29,,-0.29,2026-08-11,4,04-08
btc-updown-5m-1786395900,2026-08-10 21:05:00+00:00,2026-08-10 20:55:18.682000+00:00,581.318,none,False,False,,,0.0,,,0.0,2026-08-11,5,04-08
btc-updown-5m-1786396200,2026-08-10 21:10:00+00:00,2026-08-10 21:04:08.580000+00:00,351.42,single,True,False,2026-08-10T21:10:20.958Z,,-0.29,0.23,,-0.23,2026-08-11,5,04-08
btc-updown-5m-1786396500,2026-08-10 21:15:00+00:00,2026-08-10 21:09:34.153000+00:00,325.847,none,False,False,,,0.0,,,0.0,2026-08-11,5,04-08
btc-updown-5m-1786396800,2026-08-10 21:20:00+00:00,2026-08-10 21:10:15.521000+00:00,584.479,single,True,False,2026-08-10T21:24:38.268Z,,-0.29,0.28,,-0.28,2026-08-11,5,04-08
btc-updown-5m-1786397100,2026-08-10 21:25:00+00:00,2026-08-10 21:17:52.083000+00:00,427.917,single,True,False,2026-08-10T21:26:49.185Z,,-0.29,0.29,,-0.29,2026-08-11,5,04-08
btc-updown-5m-1786397400,2026-08-10 21:30:00+00:00,2026-08-10 21:21:09.459000+00:00,530.541,none,False,False,,,0.0,,,0.0,2026-08-11,5,04-08
btc-updown-5m-1786397700,2026-08-10 21:35:00+00:00,2026-08-10 21:30:18.732000+00:00,281.268,paired,True,True,2026-08-10T21:38:52.256Z,2026-08-10T21:36:58.680Z,0.42,0.29,0.29,0.42,2026-08-11,5,04-08
btc-updown-5m-1786398000,2026-08-10 21:40:00+00:00,2026-08-10 21:30:19.334000+00:00,580.666,single,True,False,2026-08-10T21:44:28.082Z,,-0.29,0.27,,-0.27,2026-08-11,5,04-08
btc-updown-5m-1786398300,2026-08-10 21:45:00+00:00,2026-08-10 21:36:37.748000+00:00,502.252,single,True,False,2026-08-10T21:46:15.477Z,,-0.29,0.15,,-0.15,2026-08-11,5,04-08
btc-updown-5m-1786398600,2026-08-10 21:50:00+00:00,2026-08-10 21:43:23.274000+00:00,396.726,none,False,False,,,0.0,,,0.0,2026-08-11,5,04-08
btc-updown-5m-1786398900,2026-08-10 21:55:00+00:00,2026-08-10 21:45:19.603000+00:00,580.397,paired,True,True,2026-08-10T21:59:32.760Z,2026-08-10T21:55:51.462Z,0.42,0.28,0.28,0.43999999999999995,2026-08-11,5,04-08
btc-updown-5m-1786399200,2026-08-10 22:00:00+00:00,2026-08-10 21:54:36.785000+00:00,323.215,single,False,True,,2026-08-10T22:02:50.211Z,-0.29,,0.12,-0.12,2026-08-11,5,04-08
btc-updown-5m-1786399500,2026-08-10 22:05:00+00:00,2026-08-10 21:55:08.264000+00:00,591.736,single,True,False,2026-08-10T22:06:23.780Z,,-0.29,0.28,,-0.28,2026-08-11,6,04-08
btc-updown-5m-1786399800,2026-08-10 22:10:00+00:00,2026-08-10 22:00:34.414000+00:00,565.586,single,False,True,,2026-08-10T22:12:48.522Z,-0.29,,0.29,-0.29,2026-08-11,6,04-08
btc-updown-5m-1786400100,2026-08-10 22:15:00+00:00,2026-08-10 22:07:11.720000+00:00,468.28,none,False,False,,,0.0,,,0.0,2026-08-11,6,04-08
btc-updown-5m-1786400400,2026-08-10 22:20:00+00:00,2026-08-10 22:10:14.714000+00:00,585.286,single,True,False,2026-08-10T22:20:49.958Z,,-0.29,0.19,,-0.19,2026-08-11,6,04-08
btc-updown-5m-1786400700,2026-08-10 22:25:00+00:00,2026-08-10 22:18:52.151000+00:00,367.849,none,False,False,,,0.0,,,0.0,2026-08-11,6,04-08
btc-updown-5m-1786401000,2026-08-10 22:30:00+00:00,2026-08-10 22:20:44.506000+00:00,555.494,single,True,False,2026-08-10T22:31:16.554Z,,-0.29,0.2,,-0.2,2026-08-11,6,04-08
btc-updown-5m-1786401300,2026-08-10 22:35:00+00:00,2026-08-10 22:28:27.577000+00:00,392.423,none,False,False,,,0.0,,,0.0,2026-08-11,6,04-08
btc-updown-5m-1786401600,2026-08-10 22:40:00+00:00,2026-08-10 22:31:16.299000+00:00,523.701,single,False,True,,2026-08-10T22:40:57.964Z,-0.29,,0.21,-0.21,2026-08-11,6,04-08
btc-updown-5m-1786401900,2026-08-10 22:45:00+00:00,2026-08-10 22:37:20.979000+00:00,459.021,none,False,False,,,0.0,,,0.0,2026-08-11,6,04-08
btc-updown-5m-1786402200,2026-08-10 22:50:00+00:00,2026-08-10 22:40:17.625000+00:00,582.375,single,False,True,,2026-08-10T22:54:39.755Z,-0.29,,0.29,-0.29,2026-08-11,6,04-08
btc-updown-5m-1786402500,2026-08-10 22:55:00+00:00,2026-08-10 22:50:11.286000+00:00,288.714,single,False,True,,2026-08-10T22:57:02.475Z,-0.29,,0.29,-0.29,2026-08-11,6,04-08
btc-updown-5m-1786402800,2026-08-10 23:00:00+00:00,2026-08-10 22:50:11.381000+00:00,588.619,single,False,True,,2026-08-10T23:04:24.366Z,-0.29,,0.29,-0.29,2026-08-11,6,04-08
btc-updown-5m-1786403100,2026-08-10 23:05:00+00:00,2026-08-10 22:55:45.207000+00:00,554.793,single,True,False,2026-08-10T23:06:51.800Z,,-0.29,0.23,,-0.23,2026-08-11,7,04-08
btc-updown-5m-1786403400,2026-08-10 23:10:00+00:00,2026-08-10 23:02:44.094000+00:00,435.906,none,False,False,,,0.0,,,0.0,2026-08-11,7,04-08
btc-updown-5m-1786403700,2026-08-10 23:15:00+00:00,2026-08-10 23:05:09.547000+00:00,590.453,single,False,True,,2026-08-10T23:16:17.123Z,-0.29,,0.25,-0.25,2026-08-11,7,04-08
btc-updown-5m-1786404000,2026-08-10 23:20:00+00:00,2026-08-10 23:14:29.768000+00:00,330.232,single,True,False,2026-08-10T23:23:38.187Z,,-0.29,0.02,,-0.02,2026-08-11,7,04-08
btc-updown-5m-1786404300,2026-08-10 23:25:00+00:00,2026-08-10 23:15:11.177000+00:00,588.823,none,False,False,,,0.0,,,0.0,2026-08-11,7,04-08
btc-updown-5m-1786404600,2026-08-10 23:30:00+00:00,2026-08-10 23:23:24.704000+00:00,395.296,single,True,False,2026-08-10T23:31:09.704Z,,-0.29,0.27,,-0.27,2026-08-11,7,04-08
btc-updown-5m-1786404900,2026-08-10 23:35:00+00:00,2026-08-10 23:27:57.547000+00:00,422.453,single,True,False,2026-08-10T23:35:40.077Z,,-0.29,0.29,,-0.29,2026-08-11,7,04-08
btc-updown-5m-1786405200,2026-08-10 23:40:00+00:00,2026-08-10 23:30:31.339000+00:00,568.661,single,False,True,,2026-08-10T23:43:27.465Z,-0.29,,0.04,-0.04,2026-08-11,7,04-08
btc-updown-5m-1786405500,2026-08-10 23:45:00+00:00,2026-08-10 23:37:58.396000+00:00,421.604,none,False,False,,,0.0,,,0.0,2026-08-11,7,04-08
btc-updown-5m-1786405800,2026-08-10 23:50:00+00:00,2026-08-10 23:43:21.585000+00:00,398.415,single,False,True,,2026-08-10T23:51:04.614Z,-0.29,,0.27,-0.27,2026-08-11,7,04-08
btc-updown-5m-1786406100,2026-08-10 23:55:00+00:00,2026-08-10 23:48:32.108000+00:00,387.892,single,False,True,,2026-08-10T23:59:40.746Z,-0.29,,0.01,-0.01,2026-08-11,7,04-08
btc-updown-5m-1786406400,2026-08-11 00:00:00+00:00,2026-08-10 23:50:20.327000+00:00,579.673,single,True,False,2026-08-11T00:00:36.298Z,,-0.29,0.18,,-0.18,2026-08-11,7,04-08
btc-updown-5m-1786406700,2026-08-11 00:05:00+00:00,2026-08-10 23:59:32.860000+00:00,327.14,none,False,False,,,0.0,,,0.0,2026-08-11,8,08-12
btc-updown-5m-1786407000,2026-08-11 00:10:00+00:00,2026-08-11 00:01:19.193000+00:00,520.807,single,False,True,,2026-08-11T00:12:28.973Z,-0.29,,0.27,-0.27,2026-08-11,8,08-12
btc-updown-5m-1786407300,2026-08-11 00:15:00+00:00,2026-08-11 00:10:03.319000+00:00,296.681,none,False,False,,,0.0,,,0.0,2026-08-11,8,08-12
btc-updown-5m-1786407600,2026-08-11 00:20:00+00:00,2026-08-11 00:10:26.022000+00:00,573.978,single,False,True,,2026-08-11T00:22:16.672Z,-0.29,,0.07,-0.07,2026-08-11,8,08-12
btc-updown-5m-1786407900,2026-08-11 00:25:00+00:00,2026-08-11 00:20:07.427000+00:00,292.573,single,False,True,,2026-08-11T00:28:29.523Z,-0.29,,0.23,-0.23,2026-08-11,8,08-12
btc-updown-5m-1786408200,2026-08-11 00:30:00+00:00,2026-08-11 00:22:12.499000+00:00,467.501,single,False,True,,2026-08-11T00:30:57.834Z,-0.29,,0.29,-0.29,2026-08-11,8,08-12
btc-updown-5m-1786408500,2026-08-11 00:35:00+00:00,2026-08-11 00:28:22.826000+00:00,397.174,single,True,False,2026-08-11T00:38:48.219Z,,-0.29,0.07,,-0.07,2026-08-11,8,08-12
